DATE;MATERIAL;CUSTOMER;REGION;DEMAND
01.08.2012;C013391652;customer2;North America;3.0
01.08.2012;C013391652;customer4;Europe;3.0
01.10.2012;C013391652;customer2;North America;6.0
01.05.2013;C013391652;customer2;North America;5.0
01.05.2013;C013391652;customer3;North America;1.0
01.10.2013;C013391652;customer2;North America;6.0
01.10.2013;C013391652;customer4;Europe;6.0
01.02.2016;C013391652;customer2;North America;6.0
01.11.2016;C013391652;customer2;North America;5.0
01.11.2016;C013391652;customer4;Europe;1.0
01.01.2017;C013391652;customer2;North America;6.0
01.03.2017;C013391652;customer2;North America;12.0
01.05.2017;C013391652;customer4;Europe;6.0
01.10.2017;C013391652;customer2;North America;16.0
01.10.2017;C013391652;customer1;Europe;2.0
01.02.2018;C013391652;customer2;North America;6.0
01.06.2018;C013391652;customer2;North America;6.0
01.07.2018;C013391652;customer2;North America;6.0
01.04.2019;C013391652;customer2;North America;7.0
01.04.2019;C013391652;customer4;Europe;3.0
01.04.2019;C013391652;customer1;Europe;2.0
01.07.2019;C013391652;customer2;North America;6.0
01.10.2019;C013391652;customer2;North America;6.0
01.06.2020;C013391652;customer2;North America;6.0
01.09.2020;C013391652;customer4;Europe;5.0
01.09.2020;C013391652;customer3;North America;1.0
01.04.2022;C013391652;customer2;North America;6.0
01.06.2022;C013391652;customer1;Europe;2.0
01.06.2022;C013391652;customer4;Europe;2.0
01.06.2022;C013391652;customer2;North America;2.0
01.11.2022;C013391652;customer4;Europe;3.0
01.11.2022;C013391652;customer3;North America;2.0
01.11.2022;C013391652;customer2;North America;13.0
01.01.2023;C013391652;customer4;Europe;9.0
01.01.2023;C013391652;customer1;Europe;2.0
01.01.2023;C013391652;customer3;North America;1.0
01.02.2023;C013391652;customer2;North America;6.0
01.04.2023;C013391652;customer3;North America;2.0
01.04.2023;C013391652;customer2;North America;4.0
01.05.2023;C013391652;customer2;North America;6.0
01.01.2024;C013391652;customer4;Europe;6.0
01.01.2024;C013391652;customer2;North America;6.0
01.04.2024;C013391652;customer2;North America;12.0
01.12.2016;C042056164;customer2;North America;68.0
01.12.2016;C042056164;customer4;Europe;28.0
01.01.2017;C042056164;customer2;North America;111.0
01.01.2017;C042056164;customer4;Europe;39.0
01.02.2017;C042056164;customer2;North America;100.0
01.02.2017;C042056164;customer4;Europe;50.0
01.03.2017;C042056164;customer2;North America;144.0
01.04.2017;C042056164;customer2;North America;228.0
01.05.2017;C042056164;customer4;Europe;180.0
01.06.2017;C042056164;customer2;North America;98.0
01.06.2017;C042056164;customer4;Europe;33.0
01.06.2017;C042056164;customer3;North America;25.0
01.07.2017;C042056164;customer4;Europe;204.0
01.08.2017;C042056164;customer2;North America;144.0
01.08.2017;C042056164;customer1;Europe;24.0
01.09.2017;C042056164;customer2;North America;126.0
01.09.2017;C042056164;customer4;Europe;48.0
01.10.2017;C042056164;customer2;North America;204.0
01.11.2017;C042056164;customer2;North America;180.0
01.12.2017;C042056164;customer3;North America;132.0
01.01.2018;C042056164;customer2;North America;150.0
01.01.2018;C042056164;customer3;North America;42.0
01.02.2018;C042056164;customer2;North America;142.0
01.02.2018;C042056164;customer4;Europe;50.0
01.03.2018;C042056164;customer3;North America;29.0
01.03.2018;C042056164;customer2;North America;94.0
01.03.2018;C042056164;customer4;Europe;33.0
01.04.2018;C042056164;customer2;North America;162.0
01.04.2018;C042056164;customer4;Europe;60.0
01.05.2018;C042056164;customer2;North America;161.0
01.05.2018;C042056164;customer3;North America;31.0
01.06.2018;C042056164;customer2;North America;156.0
01.07.2018;C042056164;customer2;North America;198.0
01.08.2018;C042056164;customer2;North America;138.0
01.08.2018;C042056164;customer3;North America;42.0
01.09.2018;C042056164;customer4;Europe;59.0
01.09.2018;C042056164;customer2;North America;133.0
01.10.2018;C042056164;customer3;North America;48.0
01.10.2018;C042056164;customer2;North America;186.0
01.11.2018;C042056164;customer2;North America;145.0
01.11.2018;C042056164;customer3;North America;41.0
01.12.2018;C042056164;customer2;North America;168.0
01.01.2019;C042056164;customer2;North America;151.0
01.01.2019;C042056164;customer3;North America;41.0
01.02.2019;C042056164;customer2;North America;198.0
01.03.2019;C042056164;customer2;North America;110.0
01.03.2019;C042056164;customer4;Europe;43.0
01.03.2019;C042056164;customer1;Europe;9.0
01.04.2019;C042056164;customer4;Europe;70.0
01.04.2019;C042056164;customer2;North America;182.0
01.05.2019;C042056164;customer2;North America;222.0
01.06.2019;C042056164;customer3;North America;156.0
01.07.2019;C042056164;customer4;Europe;53.0
01.07.2019;C042056164;customer2;North America;127.0
01.08.2019;C042056164;customer2;North America;166.0
01.08.2019;C042056164;customer3;North America;32.0
01.09.2019;C042056164;customer2;North America;92.0
01.09.2019;C042056164;customer4;Europe;49.0
01.09.2019;C042056164;customer1;Europe;15.0
01.10.2019;C042056164;customer2;North America;179.0
01.10.2019;C042056164;customer3;North America;43.0
01.11.2019;C042056164;customer4;Europe;52.0
01.11.2019;C042056164;customer2;North America;118.0
01.11.2019;C042056164;customer3;North America;28.0
01.12.2019;C042056164;customer2;North America;162.0
01.01.2020;C042056164;customer2;North America;140.0
01.01.2020;C042056164;customer1;Europe;16.0
01.02.2020;C042056164;customer2;North America;186.0
01.03.2020;C042056164;customer4;Europe;113.0
01.03.2020;C042056164;customer3;North America;61.0
01.04.2020;C042056164;customer2;North America;192.0
01.05.2020;C042056164;customer2;North America;168.0
01.06.2020;C042056164;customer4;Europe;132.0
01.07.2020;C042056164;customer2;North America;180.0
01.08.2020;C042056164;customer4;Europe;144.0
01.09.2020;C042056164;customer2;North America;123.0
01.09.2020;C042056164;customer3;North America;39.0
01.10.2020;C042056164;customer2;North America;155.0
01.10.2020;C042056164;customer4;Europe;49.0
01.11.2020;C042056164;customer2;North America;176.0
01.11.2020;C042056164;customer1;Europe;22.0
01.12.2020;C042056164;customer2;North America;162.0
01.01.2021;C042056164;customer2;North America;192.0
01.02.2021;C042056164;customer1;Europe;180.0
01.03.2021;C042056164;customer3;North America;26.0
01.03.2021;C042056164;customer2;North America;104.0
01.03.2021;C042056164;customer4;Europe;38.0
01.04.2021;C042056164;customer3;North America;46.0
01.04.2021;C042056164;customer2;North America;158.0
01.05.2021;C042056164;customer2;North America;192.0
01.06.2021;C042056164;customer2;North America;138.0
01.07.2021;C042056164;customer2;North America;177.0
01.07.2021;C042056164;customer1;Europe;21.0
01.08.2021;C042056164;customer4;Europe;39.0
01.08.2021;C042056164;customer2;North America;135.0
01.09.2021;C042056164;customer2;North America;180.0
01.10.2021;C042056164;customer4;Europe;198.0
01.11.2021;C042056164;customer2;North America;165.0
01.11.2021;C042056164;customer1;Europe;21.0
01.12.2021;C042056164;customer4;Europe;49.0
01.12.2021;C042056164;customer2;North America;131.0
01.01.2022;C042056164;customer2;North America;185.0
01.01.2022;C042056164;customer1;Europe;25.0
01.02.2022;C042056164;customer2;North America;150.0
01.03.2022;C042056164;customer2;North America;137.0
01.03.2022;C042056164;customer1;Europe;25.0
01.04.2022;C042056164;customer1;Europe;204.0
01.05.2022;C042056164;customer2;North America;133.0
01.05.2022;C042056164;customer4;Europe;47.0
01.06.2022;C042056164;customer2;North America;140.0
01.06.2022;C042056164;customer3;North America;34.0
01.07.2022;C042056164;customer4;Europe;174.0
01.08.2022;C042056164;customer3;North America;27.0
01.08.2022;C042056164;customer4;Europe;32.0
01.08.2022;C042056164;customer2;North America;97.0
01.08.2022;C042056164;customer1;Europe;12.0
01.09.2022;C042056164;customer2;North America;124.0
01.09.2022;C042056164;customer4;Europe;44.0
01.10.2022;C042056164;customer2;North America;204.0
01.11.2022;C042056164;customer2;North America;164.0
01.11.2022;C042056164;customer1;Europe;16.0
01.12.2022;C042056164;customer4;Europe;132.0
01.01.2023;C042056164;customer4;Europe;168.0
01.02.2023;C042056164;customer2;North America;138.0
01.02.2023;C042056164;customer4;Europe;48.0
01.03.2023;C042056164;customer2;North America;156.0
01.04.2023;C042056164;customer2;North America;246.0
01.05.2023;C042056164;customer2;North America;163.0
01.05.2023;C042056164;customer4;Europe;59.0
01.06.2023;C042056164;customer2;North America;180.0
01.07.2023;C042056164;customer2;North America;154.0
01.07.2023;C042056164;customer4;Europe;50.0
01.08.2023;C042056164;customer2;North America;189.0
01.08.2023;C042056164;customer1;Europe;15.0
01.09.2023;C042056164;customer2;North America;222.0
01.10.2023;C042056164;customer2;North America;178.0
01.10.2023;C042056164;customer4;Europe;74.0
01.11.2023;C042056164;customer4;Europe;204.0
01.12.2023;C042056164;customer2;North America;139.0
01.12.2023;C042056164;customer3;North America;41.0
01.01.2024;C042056164;customer2;North America;161.0
01.01.2024;C042056164;customer3;North America;43.0
01.02.2024;C042056164;customer3;North America;30.0
01.02.2024;C042056164;customer2;North America;138.0
01.03.2024;C042056164;customer4;Europe;204.0
01.04.2024;C042056164;customer4;Europe;59.0
01.04.2024;C042056164;customer2;North America;146.0
01.04.2024;C042056164;customer3;North America;29.0
01.05.2024;C042056164;customer2;North America;228.0
01.06.2024;C042056164;customer2;North America;234.0
01.04.2010;C005824274;customer2;North America;8.0
01.04.2010;C005824274;customer4;Europe;4.0
01.09.2010;C005824274;customer2;North America;9.0
01.09.2010;C005824274;customer3;North America;3.0
01.12.2010;C005824274;customer2;North America;12.0
01.04.2011;C005824274;customer2;North America;24.0
01.09.2011;C005824274;customer2;North America;9.0
01.09.2011;C005824274;customer1;Europe;3.0
01.04.2012;C005824274;customer2;North America;7.0
01.04.2012;C005824274;customer4;Europe;5.0
01.08.2012;C005824274;customer1;Europe;12.0
01.09.2012;C005824274;customer2;North America;17.0
01.09.2012;C005824274;customer3;North America;7.0
01.12.2012;C005824274;customer2;North America;12.0
01.04.2013;C005824274;customer2;North America;24.0
01.09.2013;C005824274;customer2;North America;12.0
01.10.2013;C005824274;customer2;North America;24.0
01.11.2013;C005824274;customer2;North America;6.0
01.11.2013;C005824274;customer4;Europe;6.0
01.12.2013;C005824274;customer4;Europe;5.0
01.12.2013;C005824274;customer2;North America;7.0
01.04.2014;C005824274;customer2;North America;24.0
01.07.2014;C005824274;customer2;North America;12.0
01.09.2014;C005824274;customer2;North America;20.0
01.09.2014;C005824274;customer4;Europe;4.0
01.12.2014;C005824274;customer2;North America;10.0
01.12.2014;C005824274;customer4;Europe;2.0
01.04.2015;C005824274;customer2;North America;24.0
01.09.2015;C005824274;customer2;North America;17.0
01.09.2015;C005824274;customer3;North America;7.0
01.03.2016;C005824274;customer2;North America;24.0
01.04.2016;C005824274;customer3;North America;2.0
01.04.2016;C005824274;customer2;North America;15.0
01.04.2016;C005824274;customer4;Europe;7.0
01.09.2016;C005824274;customer2;North America;24.0
01.12.2016;C005824274;customer2;North America;24.0
01.03.2017;C005824274;customer1;Europe;24.0
01.04.2017;C005824274;customer4;Europe;7.0
01.04.2017;C005824274;customer2;North America;17.0
01.09.2017;C005824274;customer2;North America;8.0
01.09.2017;C005824274;customer3;North America;4.0
01.12.2017;C005824274;customer2;North America;24.0
01.01.2018;C005824274;customer4;Europe;5.0
01.01.2018;C005824274;customer3;North America;7.0
01.04.2018;C005824274;customer2;North America;24.0
01.09.2018;C005824274;customer2;North America;24.0
01.10.2018;C005824274;customer2;North America;24.0
01.12.2018;C005824274;customer2;North America;9.0
01.12.2018;C005824274;customer4;Europe;3.0
01.04.2019;C005824274;customer4;Europe;24.0
01.09.2019;C005824274;customer2;North America;24.0
01.12.2019;C005824274;customer4;Europe;24.0
01.04.2020;C005824274;customer2;North America;24.0
01.07.2020;C005824274;customer4;Europe;12.0
01.09.2020;C005824274;customer2;North America;24.0
01.12.2020;C005824274;customer2;North America;24.0
01.04.2021;C005824274;customer2;North America;17.0
01.04.2021;C005824274;customer3;North America;7.0
01.09.2021;C005824274;customer2;North America;24.0
01.12.2021;C005824274;customer2;North America;12.0
01.04.2022;C005824274;customer2;North America;21.0
01.04.2022;C005824274;customer3;North America;3.0
01.06.2022;C005824274;customer2;North America;10.0
01.06.2022;C005824274;customer4;Europe;2.0
01.09.2022;C005824274;customer2;North America;17.0
01.09.2022;C005824274;customer4;Europe;7.0
01.12.2022;C005824274;customer2;North America;20.0
01.12.2022;C005824274;customer3;North America;4.0
01.04.2023;C005824274;customer2;North America;24.0
01.09.2023;C005824274;customer2;North America;12.0
01.09.2023;C005824274;customer4;Europe;12.0
01.12.2023;C005824274;customer2;North America;24.0
01.04.2024;C005824274;customer4;Europe;3.0
01.04.2024;C005824274;customer2;North America;8.0
01.04.2024;C005824274;customer3;North America;1.0
01.01.2008;C023019522;customer2;North America;12.0
01.02.2008;C023019522;customer2;North America;12.0
01.05.2008;C023019522;customer3;North America;12.0
01.08.2008;C023019522;customer2;North America;18.0
01.01.2009;C023019522;customer2;North America;12.0
01.02.2009;C023019522;customer2;North America;12.0
01.05.2009;C023019522;customer2;North America;6.0
01.08.2009;C023019522;customer2;North America;8.0
01.08.2009;C023019522;customer4;Europe;4.0
01.01.2010;C023019522;customer4;Europe;1.0
01.01.2010;C023019522;customer3;North America;3.0
01.01.2010;C023019522;customer2;North America;2.0
01.02.2010;C023019522;customer2;North America;6.0
01.05.2010;C023019522;customer2;North America;12.0
01.08.2010;C023019522;customer2;North America;18.0
01.01.2011;C023019522;customer2;North America;12.0
01.02.2011;C023019522;customer4;Europe;3.0
01.02.2011;C023019522;customer3;North America;3.0
01.05.2011;C023019522;customer3;North America;12.0
01.08.2011;C023019522;customer2;North America;11.0
01.08.2011;C023019522;customer4;Europe;1.0
01.11.2011;C023019522;customer2;North America;11.0
01.11.2011;C023019522;customer1;Europe;1.0
01.02.2012;C023019522;customer2;North America;18.0
01.05.2012;C023019522;customer4;Europe;6.0
01.08.2012;C023019522;customer2;North America;14.0
01.08.2012;C023019522;customer4;Europe;4.0
01.01.2013;C023019522;customer2;North America;18.0
01.02.2013;C023019522;customer2;North America;12.0
01.05.2013;C023019522;customer2;North America;8.0
01.05.2013;C023019522;customer3;North America;2.0
01.05.2013;C023019522;customer4;Europe;2.0
01.08.2013;C023019522;customer2;North America;10.0
01.08.2013;C023019522;customer3;North America;2.0
01.12.2013;C023019522;customer2;North America;6.0
01.01.2014;C023019522;customer2;North America;9.0
01.01.2014;C023019522;customer4;Europe;3.0
01.02.2014;C023019522;customer2;North America;10.0
01.02.2014;C023019522;customer3;North America;2.0
01.05.2014;C023019522;customer2;North America;5.0
01.05.2014;C023019522;customer4;Europe;1.0
01.08.2014;C023019522;customer4;Europe;2.0
01.08.2014;C023019522;customer2;North America;4.0
01.12.2014;C023019522;customer3;North America;6.0
01.01.2015;C023019522;customer2;North America;6.0
01.01.2015;C023019522;customer4;Europe;3.0
01.01.2015;C023019522;customer3;North America;3.0
01.02.2015;C023019522;customer2;North America;11.0
01.02.2015;C023019522;customer3;North America;1.0
01.03.2015;C023019522;customer2;North America;7.0
01.03.2015;C023019522;customer3;North America;5.0
01.04.2015;C023019522;customer2;North America;12.0
01.05.2015;C023019522;customer2;North America;11.0
01.05.2015;C023019522;customer3;North America;1.0
01.08.2015;C023019522;customer2;North America;12.0
01.01.2016;C023019522;customer2;North America;5.0
01.01.2016;C023019522;customer4;Europe;1.0
01.05.2016;C023019522;customer2;North America;5.0
01.05.2016;C023019522;customer4;Europe;1.0
01.08.2016;C023019522;customer2;North America;12.0
01.10.2016;C023019522;customer2;North America;2.0
01.10.2016;C023019522;customer4;Europe;4.0
01.01.2017;C023019522;customer4;Europe;6.0
01.02.2017;C023019522;customer2;North America;5.0
01.02.2017;C023019522;customer4;Europe;1.0
01.03.2017;C023019522;customer2;North America;12.0
01.05.2017;C023019522;customer4;Europe;5.0
01.05.2017;C023019522;customer2;North America;7.0
01.08.2017;C023019522;customer2;North America;6.0
01.01.2018;C023019522;customer2;North America;6.0
01.02.2018;C023019522;customer2;North America;18.0
01.02.2018;C023019522;customer4;Europe;6.0
01.05.2018;C023019522;customer2;North America;18.0
01.08.2018;C023019522;customer2;North America;12.0
01.01.2019;C023019522;customer2;North America;6.0
01.02.2019;C023019522;customer4;Europe;2.0
01.02.2019;C023019522;customer2;North America;10.0
01.05.2019;C023019522;customer2;North America;9.0
01.05.2019;C023019522;customer4;Europe;3.0
01.08.2019;C023019522;customer2;North America;10.0
01.08.2019;C023019522;customer4;Europe;2.0
01.09.2019;C023019522;customer2;North America;12.0
01.01.2020;C023019522;customer2;North America;12.0
01.02.2020;C023019522;customer4;Europe;2.0
01.02.2020;C023019522;customer2;North America;10.0
01.05.2020;C023019522;customer2;North America;3.0
01.05.2020;C023019522;customer3;North America;1.0
01.05.2020;C023019522;customer4;Europe;2.0
01.08.2020;C023019522;customer2;North America;12.0
01.01.2021;C023019522;customer2;North America;3.0
01.01.2021;C023019522;customer4;Europe;3.0
01.02.2021;C023019522;customer2;North America;18.0
01.05.2021;C023019522;customer2;North America;6.0
01.07.2021;C023019522;customer4;Europe;3.0
01.07.2021;C023019522;customer2;North America;3.0
01.08.2021;C023019522;customer2;North America;18.0
01.10.2021;C023019522;customer2;North America;4.0
01.10.2021;C023019522;customer3;North America;2.0
01.01.2022;C023019522;customer2;North America;2.0
01.01.2022;C023019522;customer4;Europe;3.0
01.01.2022;C023019522;customer3;North America;1.0
01.03.2022;C023019522;customer2;North America;12.0
01.08.2022;C023019522;customer2;North America;12.0
01.02.2023;C023019522;customer4;Europe;3.0
01.02.2023;C023019522;customer2;North America;9.0
01.05.2023;C023019522;customer2;North America;9.0
01.05.2023;C023019522;customer4;Europe;3.0
01.07.2023;C023019522;customer2;North America;6.0
01.08.2023;C023019522;customer2;North America;6.0
01.12.2023;C023019522;customer2;North America;5.0
01.12.2023;C023019522;customer4;Europe;1.0
01.01.2024;C023019522;customer2;North America;6.0
01.02.2024;C023019522;customer2;North America;12.0
01.04.2024;C023019522;customer2;North America;6.0
01.05.2024;C023019522;customer2;North America;12.0
01.08.2012;C010825983;customer2;North America;48.0
01.10.2012;C010825983;customer2;North America;191.0
01.10.2012;C010825983;customer3;North America;49.0
01.03.2013;C010825983;customer2;North America;144.0
01.12.2013;C010825983;customer2;North America;44.0
01.12.2013;C010825983;customer1;Europe;4.0
01.04.2014;C010825983;customer2;North America;48.0
01.05.2014;C010825983;customer2;North America;96.0
01.09.2014;C010825983;customer2;North America;22.0
01.09.2014;C010825983;customer3;North America;2.0
01.03.2015;C010825983;customer2;North America;48.0
01.09.2015;C010825983;customer2;North America;88.0
01.09.2015;C010825983;customer4;Europe;32.0
01.03.2016;C010825983;customer2;North America;48.0
01.09.2016;C010825983;customer2;North America;107.0
01.09.2016;C010825983;customer4;Europe;37.0
01.03.2017;C010825983;customer2;North America;24.0
01.08.2017;C010825983;customer2;North America;58.0
01.08.2017;C010825983;customer4;Europe;14.0
01.10.2017;C010825983;customer2;North America;528.0
01.03.2018;C010825983;customer4;Europe;12.0
01.03.2018;C010825983;customer2;North America;29.0
01.03.2018;C010825983;customer1;Europe;7.0
01.05.2018;C010825983;customer2;North America;144.0
01.08.2018;C010825983;customer2;North America;24.0
01.02.2019;C010825983;customer3;North America;7.0
01.02.2019;C010825983;customer2;North America;11.0
01.02.2019;C010825983;customer4;Europe;6.0
01.03.2019;C010825983;customer1;Europe;15.0
01.03.2019;C010825983;customer4;Europe;33.0
01.11.2019;C010825983;customer4;Europe;36.0
01.11.2019;C010825983;customer2;North America;132.0
01.02.2020;C010825983;customer2;North America;144.0
01.03.2020;C010825983;customer1;Europe;120.0
01.04.2020;C010825983;customer2;North America;24.0
01.05.2020;C010825983;customer3;North America;9.0
01.05.2020;C010825983;customer1;Europe;5.0
01.05.2020;C010825983;customer4;Europe;10.0
01.08.2020;C010825983;customer2;North America;24.0
01.09.2020;C010825983;customer2;North America;74.0
01.09.2020;C010825983;customer3;North America;22.0
01.03.2021;C010825983;customer2;North America;189.0
01.03.2021;C010825983;customer4;Europe;51.0
01.04.2021;C010825983;customer2;North America;24.0
01.10.2021;C010825983;customer2;North America;24.0
01.04.2022;C010825983;customer2;North America;90.0
01.04.2022;C010825983;customer1;Europe;6.0
01.09.2022;C010825983;customer2;North America;24.0
01.03.2023;C010825983;customer2;North America;42.0
01.03.2023;C010825983;customer3;North America;6.0
01.06.2023;C010825983;customer2;North America;120.0
01.09.2023;C010825983;customer2;North America;108.0
01.09.2023;C010825983;customer4;Europe;36.0
01.11.2023;C010825983;customer2;North America;19.0
01.11.2023;C010825983;customer4;Europe;5.0
01.03.2024;C010825983;customer3;North America;120.0
01.12.2016;C042056164;customer4;Europe;29.0
01.12.2016;C042056164;customer2;North America;67.0
01.01.2017;C042056164;customer2;North America;150.0
01.02.2017;C042056164;customer2;North America;132.0
01.02.2017;C042056164;customer1;Europe;18.0
01.03.2017;C042056164;customer2;North America;114.0
01.03.2017;C042056164;customer3;North America;30.0
01.04.2017;C042056164;customer2;North America;228.0
01.05.2017;C042056164;customer2;North America;180.0
01.06.2017;C042056164;customer2;North America;156.0
01.07.2017;C042056164;customer2;North America;204.0
01.08.2017;C042056164;customer2;North America;168.0
01.09.2017;C042056164;customer2;North America;174.0
01.10.2017;C042056164;customer2;North America;204.0
01.11.2017;C042056164;customer2;North America;123.0
01.11.2017;C042056164;customer1;Europe;12.0
01.11.2017;C042056164;customer4;Europe;45.0
01.12.2017;C042056164;customer2;North America;87.0
01.12.2017;C042056164;customer4;Europe;45.0
01.01.2018;C042056164;customer2;North America;192.0
01.02.2018;C042056164;customer2;North America;159.0
01.02.2018;C042056164;customer3;North America;33.0
01.03.2018;C042056164;customer2;North America;156.0
01.04.2018;C042056164;customer2;North America;159.0
01.04.2018;C042056164;customer4;Europe;63.0
01.05.2018;C042056164;customer2;North America;139.0
01.05.2018;C042056164;customer4;Europe;53.0
01.06.2018;C042056164;customer2;North America;156.0
01.07.2018;C042056164;customer2;North America;198.0
01.08.2018;C042056164;customer2;North America;122.0
01.08.2018;C042056164;customer4;Europe;58.0
01.09.2018;C042056164;customer4;Europe;117.0
01.09.2018;C042056164;customer3;North America;75.0
01.10.2018;C042056164;customer2;North America;193.0
01.10.2018;C042056164;customer3;North America;41.0
01.11.2018;C042056164;customer2;North America;144.0
01.11.2018;C042056164;customer1;Europe;12.0
01.11.2018;C042056164;customer3;North America;30.0
01.12.2018;C042056164;customer2;North America;168.0
01.01.2019;C042056164;customer2;North America;192.0
01.02.2019;C042056164;customer2;North America;123.0
01.02.2019;C042056164;customer4;Europe;43.0
01.02.2019;C042056164;customer3;North America;32.0
01.03.2019;C042056164;customer2;North America;162.0
01.04.2019;C042056164;customer2;North America;149.0
01.04.2019;C042056164;customer4;Europe;59.0
01.04.2019;C042056164;customer3;North America;44.0
01.05.2019;C042056164;customer2;North America;173.0
01.05.2019;C042056164;customer4;Europe;49.0
01.06.2019;C042056164;customer2;North America;112.0
01.06.2019;C042056164;customer4;Europe;44.0
01.07.2019;C042056164;customer2;North America;180.0
01.08.2019;C042056164;customer2;North America;198.0
01.09.2019;C042056164;customer2;North America;156.0
01.10.2019;C042056164;customer2;North America;198.0
01.10.2019;C042056164;customer1;Europe;24.0
01.11.2019;C042056164;customer2;North America;198.0
01.12.2019;C042056164;customer1;Europe;13.0
01.12.2019;C042056164;customer2;North America;89.0
01.12.2019;C042056164;customer4;Europe;39.0
01.12.2019;C042056164;customer3;North America;21.0
01.01.2020;C042056164;customer2;North America;156.0
01.02.2020;C042056164;customer2;North America;186.0
01.03.2020;C042056164;customer2;North America;133.0
01.03.2020;C042056164;customer3;North America;41.0
01.04.2020;C042056164;customer4;Europe;53.0
01.04.2020;C042056164;customer2;North America;139.0
01.05.2020;C042056164;customer2;North America;168.0
01.06.2020;C042056164;customer2;North America;132.0
01.07.2020;C042056164;customer3;North America;180.0
01.08.2020;C042056164;customer2;North America;144.0
01.09.2020;C042056164;customer4;Europe;162.0
01.10.2020;C042056164;customer2;North America;204.0
01.11.2020;C042056164;customer2;North America;179.0
01.11.2020;C042056164;customer1;Europe;19.0
01.12.2020;C042056164;customer2;North America;137.0
01.12.2020;C042056164;customer3;North America;25.0
01.01.2021;C042056164;customer2;North America;192.0
01.02.2021;C042056164;customer2;North America;180.0
01.03.2021;C042056164;customer3;North America;168.0
01.04.2021;C042056164;customer4;Europe;51.0
01.04.2021;C042056164;customer2;North America;140.0
01.04.2021;C042056164;customer1;Europe;13.0
01.05.2021;C042056164;customer2;North America;114.0
01.05.2021;C042056164;customer3;North America;27.0
01.05.2021;C042056164;customer4;Europe;51.0
01.06.2021;C042056164;customer2;North America;106.0
01.06.2021;C042056164;customer3;North America;32.0
01.07.2021;C042056164;customer4;Europe;61.0
01.07.2021;C042056164;customer2;North America;137.0
01.08.2021;C042056164;customer2;North America;131.0
01.08.2021;C042056164;customer3;North America;43.0
01.09.2021;C042056164;customer2;North America;143.0
01.09.2021;C042056164;customer3;North America;37.0
01.10.2021;C042056164;customer2;North America;152.0
01.10.2021;C042056164;customer3;North America;46.0
01.11.2021;C042056164;customer2;North America;186.0
01.12.2021;C042056164;customer2;North America;129.0
01.12.2021;C042056164;customer4;Europe;51.0
01.01.2022;C042056164;customer3;North America;37.0
01.01.2022;C042056164;customer2;North America;173.0
01.02.2022;C042056164;customer3;North America;150.0
01.03.2022;C042056164;customer2;North America;116.0
01.03.2022;C042056164;customer4;Europe;46.0
01.04.2022;C042056164;customer2;North America;204.0
01.05.2022;C042056164;customer2;North America;180.0
01.06.2022;C042056164;customer2;North America;174.0
01.07.2022;C042056164;customer2;North America;174.0
01.08.2022;C042056164;customer2;North America;168.0
01.09.2022;C042056164;customer2;North America;168.0
01.10.2022;C042056164;customer2;North America;204.0
01.11.2022;C042056164;customer2;North America;180.0
01.12.2022;C042056164;customer2;North America;132.0
01.01.2023;C042056164;customer2;North America;119.0
01.01.2023;C042056164;customer4;Europe;49.0
01.02.2023;C042056164;customer2;North America;152.0
01.02.2023;C042056164;customer3;North America;34.0
01.03.2023;C042056164;customer2;North America;156.0
01.04.2023;C042056164;customer4;Europe;246.0
01.05.2023;C042056164;customer2;North America;222.0
01.06.2023;C042056164;customer2;North America;180.0
01.07.2023;C042056164;customer2;North America;204.0
01.08.2023;C042056164;customer2;North America;163.0
01.08.2023;C042056164;customer3;North America;41.0
01.09.2023;C042056164;customer2;North America;222.0
01.10.2023;C042056164;customer4;Europe;252.0
01.11.2023;C042056164;customer4;Europe;204.0
01.12.2023;C042056164;customer4;Europe;42.0
01.12.2023;C042056164;customer2;North America;112.0
01.12.2023;C042056164;customer3;North America;26.0
01.01.2024;C042056164;customer2;North America;204.0
01.02.2024;C042056164;customer2;North America;115.0
01.02.2024;C042056164;customer4;Europe;53.0
01.03.2024;C042056164;customer2;North America;144.0
01.03.2024;C042056164;customer4;Europe;60.0
01.04.2024;C042056164;customer4;Europe;57.0
01.04.2024;C042056164;customer2;North America;177.0
01.05.2024;C042056164;customer2;North America;156.0
01.05.2024;C042056164;customer4;Europe;72.0
01.06.2024;C042056164;customer4;Europe;234.0
01.11.2012;C018904994;customer3;North America;12.0
01.11.2012;C018904994;customer2;North America;30.0
01.01.2013;C018904994;customer2;North America;114.0
01.03.2013;C018904994;customer2;North America;40.0
01.03.2013;C018904994;customer1;Europe;2.0
01.05.2013;C018904994;customer3;North America;330.0
01.06.2013;C018904994;customer4;Europe;96.0
01.06.2013;C018904994;customer2;North America;210.0
01.06.2013;C018904994;customer3;North America;42.0
01.12.2013;C018904994;customer4;Europe;569.0
01.12.2013;C018904994;customer1;Europe;187.0
01.05.2014;C018904994;customer2;North America;948.0
01.08.2014;C018904994;customer2;North America;90.0
01.10.2014;C018904994;customer2;North America;12.0
01.05.2015;C018904994;customer3;North America;17.0
01.05.2015;C018904994;customer2;North America;42.0
01.05.2015;C018904994;customer4;Europe;13.0
01.09.2015;C018904994;customer2;North America;312.0
01.12.2015;C018904994;customer2;North America;132.0
01.05.2016;C018904994;customer2;North America;236.0
