,ArtikelNr,Menge,AuftragPosNr,AuftragsNr,PositionsNr,Einheit,PreisProEinheit,RabattProzent,ZeilenNettoWert,StatusPosition,LieferdatumPositionTag,LieferdatumPositionMonat,LieferdatumPositionJahr
2068,C023019522,14.0,A100012-01,A100012,1,STK,9.95,0.0,119.4,Geliefert,01,08,2012
2069,C023019522,4.0,A100012-01,A100012,1,STK,9.95,0.0,119.4,Geliefert,01,08,2012
2070,C023019522,18.0,A100012-01,A100012,1,STK,9.95,0.0,119.4,Geliefert,01,01,2013
2071,C023019522,12.0,A100012-01,A100012,1,STK,9.95,0.0,119.4,Geliefert,01,02,2013
2072,C023019522,8.0,A100012-01,A100012,1,STK,9.95,0.0,119.4,Geliefert,01,05,2013
2073,C023019522,2.0,A100012-01,A100012,1,STK,9.95,0.0,119.4,Geliefert,01,05,2013
2074,C023019522,2.0,A100012-01,A100012,1,STK,9.95,0.0,119.4,Geliefert,01,05,2013
2075,C023019522,10.0,A100012-01,A100012,1,STK,9.95,0.0,119.4,Geliefert,01,08,2013
2076,C023019522,2.0,A100012-01,A100012,1,STK,9.95,0.0,119.4,Geliefert,01,08,2013
2077,C023019522,6.0,A100012-01,A100012,1,STK,9.95,0.0,119.4,Geliefert,01,12,2013
2078,C023019522,9.0,A100012-01,A100012,1,STK,9.95,0.0,119.4,Geliefert,01,01,2014
2079,C023019522,3.0,A100012-01,A100012,1,STK,9.95,0.0,119.4,Geliefert,01,01,2014
2080,C023019522,10.0,A100012-01,A100012,1,STK,9.95,0.0,119.4,Geliefert,01,02,2014
2081,C023019522,2.0,A100012-01,A100012,1,STK,9.95,0.0,119.4,Geliefert,01,02,2014
2082,C023019522,5.0,A100012-01,A100012,1,STK,9.95,0.0,119.4,Geliefert,01,05,2014
2083,C023019522,1.0,A100012-01,A100012,1,STK,9.95,0.0,119.4,Geliefert,01,05,2014
2084,C023019522,2.0,A100012-01,A100012,1,STK,9.95,0.0,119.4,Geliefert,01,08,2014
2085,C023019522,4.0,A100012-01,A100012,1,STK,9.95,0.0,119.4,Geliefert,01,08,2014
2086,C023019522,6.0,A100012-01,A100012,1,STK,9.95,0.0,119.4,Geliefert,01,12,2014
2087,C023019522,6.0,A100012-01,A100012,1,STK,9.95,0.0,119.4,Geliefert,01,01,2015
2088,C023019522,3.0,A100012-01,A100012,1,STK,9.95,0.0,119.4,Geliefert,01,01,2015
2089,C023019522,3.0,A100012-01,A100012,1,STK,9.95,0.0,119.4,Geliefert,01,01,2015
2090,C023019522,11.0,A100012-01,A100012,1,STK,9.95,0.0,119.4,Geliefert,01,02,2015
2091,C023019522,1.0,A100012-01,A100012,1,STK,9.95,0.0,119.4,Geliefert,01,02,2015
2092,C023019522,7.0,A100012-01,A100012,1,STK,9.95,0.0,119.4,Geliefert,01,03,2015
2093,C023019522,5.0,A100012-01,A100012,1,STK,9.95,0.0,119.4,Geliefert,01,03,2015
2094,C023019522,12.0,A100012-01,A100012,1,STK,9.95,0.0,119.4,Geliefert,01,04,2015
2095,C023019522,11.0,A100012-01,A100012,1,STK,9.95,0.0,119.4,Geliefert,01,05,2015
2096,C023019522,1.0,A100012-01,A100012,1,STK,9.95,0.0,119.4,Geliefert,01,05,2015
2097,C023019522,12.0,A100012-01,A100012,1,STK,9.95,0.0,119.4,Geliefert,01,08,2015
2098,C023019522,5.0,A100012-01,A100012,1,STK,9.95,0.0,119.4,Geliefert,01,01,2016
2099,C023019522,1.0,A100012-01,A100012,1,STK,9.95,0.0,119.4,Geliefert,01,01,2016
2100,C023019522,5.0,A100012-01,A100012,1,STK,9.95,0.0,119.4,Geliefert,01,05,2016
2101,C023019522,1.0,A100012-01,A100012,1,STK,9.95,0.0,119.4,Geliefert,01,05,2016
2102,C023019522,12.0,A100012-01,A100012,1,STK,9.95,0.0,119.4,Geliefert,01,08,2016
2103,C023019522,2.0,A100012-01,A100012,1,STK,9.95,0.0,119.4,Geliefert,01,10,2016
2104,C023019522,4.0,A100012-01,A100012,1,STK,9.95,0.0,119.4,Geliefert,01,10,2016
2105,C023019522,6.0,A100012-01,A100012,1,STK,9.95,0.0,119.4,Geliefert,01,01,2017
2106,C023019522,5.0,A100012-01,A100012,1,STK,9.95,0.0,119.4,Geliefert,01,02,2017
2107,C023019522,1.0,A100012-01,A100012,1,STK,9.95,0.0,119.4,Geliefert,01,02,2017
2108,C023019522,12.0,A100012-01,A100012,1,STK,9.95,0.0,119.4,Geliefert,01,03,2017
2109,C023019522,5.0,A100012-01,A100012,1,STK,9.95,0.0,119.4,Geliefert,01,05,2017
2110,C023019522,7.0,A100012-01,A100012,1,STK,9.95,0.0,119.4,Geliefert,01,05,2017
2111,C023019522,6.0,A100012-01,A100012,1,STK,9.95,0.0,119.4,Geliefert,01,08,2017
2112,C023019522,6.0,A100012-01,A100012,1,STK,9.95,0.0,119.4,Geliefert,01,01,2018
2113,C023019522,18.0,A100012-01,A100012,1,STK,9.95,0.0,119.4,Geliefert,01,02,2018
2114,C023019522,6.0,A100012-01,A100012,1,STK,9.95,0.0,119.4,Geliefert,01,02,2018
2115,C023019522,18.0,A100012-01,A100012,1,STK,9.95,0.0,119.4,Geliefert,01,05,2018
2116,C023019522,12.0,A100012-01,A100012,1,STK,9.95,0.0,119.4,Geliefert,01,08,2018
2117,C023019522,6.0,A100012-01,A100012,1,STK,9.95,0.0,119.4,Geliefert,01,01,2019
2118,C023019522,2.0,A100012-01,A100012,1,STK,9.95,0.0,119.4,Geliefert,01,02,2019
2119,C023019522,10.0,A100012-01,A100012,1,STK,9.95,0.0,119.4,Geliefert,01,02,2019
2120,C023019522,9.0,A100012-01,A100012,1,STK,9.95,0.0,119.4,Geliefert,01,05,2019
2121,C023019522,3.0,A100012-01,A100012,1,STK,9.95,0.0,119.4,Geliefert,01,05,2019
2122,C023019522,10.0,A100012-01,A100012,1,STK,9.95,0.0,119.4,Geliefert,01,08,2019
2123,C023019522,2.0,A100012-01,A100012,1,STK,9.95,0.0,119.4,Geliefert,01,08,2019
2124,C023019522,12.0,A100012-01,A100012,1,STK,9.95,0.0,119.4,Geliefert,01,09,2019
2125,C023019522,12.0,A100012-01,A100012,1,STK,9.95,0.0,119.4,Geliefert,01,01,2020
2126,C023019522,2.0,A100012-01,A100012,1,STK,9.95,0.0,119.4,Geliefert,01,02,2020
2127,C023019522,10.0,A100012-01,A100012,1,STK,9.95,0.0,119.4,Geliefert,01,02,2020
2128,C023019522,3.0,A100012-01,A100012,1,STK,9.95,0.0,119.4,Geliefert,01,05,2020
2129,C023019522,1.0,A100012-01,A100012,1,STK,9.95,0.0,119.4,Geliefert,01,05,2020
2130,C023019522,2.0,A100012-01,A100012,1,STK,9.95,0.0,119.4,Geliefert,01,05,2020
2131,C023019522,12.0,A100012-01,A100012,1,STK,9.95,0.0,119.4,Geliefert,01,08,2020
2132,C023019522,3.0,A100012-01,A100012,1,STK,9.95,0.0,119.4,Geliefert,01,01,2021
2133,C023019522,3.0,A100012-01,A100012,1,STK,9.95,0.0,119.4,Geliefert,01,01,2021
2134,C023019522,18.0,A100012-01,A100012,1,STK,9.95,0.0,119.4,Geliefert,01,02,2021
2135,C023019522,6.0,A100012-01,A100012,1,STK,9.95,0.0,119.4,Geliefert,01,05,2021
2136,C023019522,3.0,A100012-01,A100012,1,STK,9.95,0.0,119.4,Geliefert,01,07,2021
2137,C023019522,3.0,A100012-01,A100012,1,STK,9.95,0.0,119.4,Geliefert,01,07,2021
2138,C023019522,18.0,A100012-01,A100012,1,STK,9.95,0.0,119.4,Geliefert,01,08,2021
2139,C023019522,4.0,A100012-01,A100012,1,STK,9.95,0.0,119.4,Geliefert,01,10,2021
2140,C023019522,2.0,A100012-01,A100012,1,STK,9.95,0.0,119.4,Geliefert,01,10,2021
2141,C023019522,2.0,A100012-01,A100012,1,STK,9.95,0.0,119.4,Geliefert,01,01,2022
2142,C023019522,3.0,A100012-01,A100012,1,STK,9.95,0.0,119.4,Geliefert,01,01,2022
2143,C023019522,1.0,A100012-01,A100012,1,STK,9.95,0.0,119.4,Geliefert,01,01,2022
2144,C023019522,12.0,A100012-01,A100012,1,STK,9.95,0.0,119.4,Geliefert,01,03,2022
2145,C023019522,12.0,A100012-01,A100012,1,STK,9.95,0.0,119.4,Geliefert,01,08,2022
2146,C023019522,3.0,A100012-01,A100012,1,STK,9.95,0.0,119.4,Geliefert,01,02,2023
2147,C023019522,9.0,A100012-01,A100012,1,STK,9.95,0.0,119.4,Geliefert,01,02,2023
2148,C023019522,9.0,A100012-01,A100012,1,STK,9.95,0.0,119.4,Geliefert,01,05,2023
2149,C023019522,3.0,A100012-01,A100012,1,STK,9.95,0.0,119.4,Geliefert,01,05,2023
2150,C023019522,6.0,A100012-01,A100012,1,STK,9.95,0.0,119.4,Geliefert,01,07,2023
2151,C023019522,6.0,A100012-01,A100012,1,STK,9.95,0.0,119.4,Geliefert,01,08,2023
2152,C023019522,5.0,A100012-01,A100012,1,STK,9.95,0.0,119.4,Geliefert,01,12,2023
2153,C023019522,1.0,A100012-01,A100012,1,STK,9.95,0.0,119.4,Geliefert,01,12,2023
2154,C023019522,6.0,A100012-01,A100012,1,STK,9.95,0.0,119.4,Geliefert,01,01,2024
2155,C023019522,12.0,A100012-01,A100012,1,STK,9.95,0.0,119.4,Geliefert,01,02,2024
2156,C023019522,6.0,A100012-01,A100012,1,STK,9.95,0.0,119.4,Geliefert,01,04,2024
2157,C023019522,12.0,A100012-01,A100012,1,STK,9.95,0.0,119.4,Geliefert,01,05,2024
2158,C010825983,48.0,A100013-01,A100013,1,STK,59.99,0.0,179.97,Geliefert,01,08,2012
2159,C010825983,191.0,A100013-01,A100013,1,STK,59.99,0.0,179.97,Geliefert,01,10,2012
2160,C010825983,49.0,A100013-01,A100013,1,STK,59.99,0.0,179.97,Geliefert,01,10,2012
2161,C010825983,144.0,A100013-01,A100013,1,STK,59.99,0.0,179.97,Geliefert,01,03,2013
2162,C010825983,44.0,A100013-01,A100013,1,STK,59.99,0.0,179.97,Geliefert,01,12,2013
2163,C010825983,4.0,A100013-01,A100013,1,STK,59.99,0.0,179.97,Geliefert,01,12,2013
2164,C010825983,48.0,A100013-01,A100013,1,STK,59.99,0.0,179.97,Geliefert,01,04,2014
2165,C010825983,96.0,A100013-01,A100013,1,STK,59.99,0.0,179.97,Geliefert,01,05,2014
2166,C010825983,22.0,A100013-01,A100013,1,STK,59.99,0.0,179.97,Geliefert,01,09,2014
2167,C010825983,2.0,A100013-01,A100013,1,STK,59.99,0.0,179.97,Geliefert,01,09,2014
2168,C010825983,48.0,A100013-01,A100013,1,STK,59.99,0.0,179.97,Geliefert,01,03,2015
2169,C010825983,88.0,A100013-01,A100013,1,STK,59.99,0.0,179.97,Geliefert,01,09,2015
2170,C010825983,32.0,A100013-01,A100013,1,STK,59.99,0.0,179.97,Geliefert,01,09,2015
2171,C010825983,48.0,A100013-01,A100013,1,STK,59.99,0.0,179.97,Geliefert,01,03,2016
2172,C010825983,107.0,A100013-01,A100013,1,STK,59.99,0.0,179.97,Geliefert,01,09,2016
2173,C010825983,37.0,A100013-01,A100013,1,STK,59.99,0.0,179.97,Geliefert,01,09,2016
2174,C010825983,24.0,A100013-01,A100013,1,STK,59.99,0.0,179.97,Geliefert,01,03,2017
2175,C010825983,58.0,A100013-01,A100013,1,STK,59.99,0.0,179.97,Geliefert,01,08,2017
2176,C010825983,14.0,A100013-01,A100013,1,STK,59.99,0.0,179.97,Geliefert,01,08,2017
2177,C010825983,528.0,A100013-01,A100013,1,STK,59.99,0.0,179.97,Geliefert,01,10,2017
2178,C010825983,12.0,A100013-01,A100013,1,STK,59.99,0.0,179.97,Geliefert,01,03,2018
2179,C010825983,29.0,A100013-01,A100013,1,STK,59.99,0.0,179.97,Geliefert,01,03,2018
2180,C010825983,7.0,A100013-01,A100013,1,STK,59.99,0.0,179.97,Geliefert,01,03,2018
2181,C010825983,144.0,A100013-01,A100013,1,STK,59.99,0.0,179.97,Geliefert,01,05,2018
2182,C010825983,24.0,A100013-01,A100013,1,STK,59.99,0.0,179.97,Geliefert,01,08,2018
2183,C010825983,7.0,A100013-01,A100013,1,STK,59.99,0.0,179.97,Geliefert,01,02,2019
2184,C010825983,11.0,A100013-01,A100013,1,STK,59.99,0.0,179.97,Geliefert,01,02,2019
2185,C010825983,6.0,A100013-01,A100013,1,STK,59.99,0.0,179.97,Geliefert,01,02,2019
2186,C010825983,15.0,A100013-01,A100013,1,STK,59.99,0.0,179.97,Geliefert,01,03,2019
2187,C010825983,33.0,A100013-01,A100013,1,STK,59.99,0.0,179.97,Geliefert,01,03,2019
2188,C010825983,36.0,A100013-01,A100013,1,STK,59.99,0.0,179.97,Geliefert,01,11,2019
2189,C010825983,132.0,A100013-01,A100013,1,STK,59.99,0.0,179.97,Geliefert,01,11,2019
2190,C010825983,144.0,A100013-01,A100013,1,STK,59.99,0.0,179.97,Geliefert,01,02,2020
2191,C010825983,120.0,A100013-01,A100013,1,STK,59.99,0.0,179.97,Geliefert,01,03,2020
2192,C010825983,24.0,A100013-01,A100013,1,STK,59.99,0.0,179.97,Geliefert,01,04,2020
2193,C010825983,9.0,A100013-01,A100013,1,STK,59.99,0.0,179.97,Geliefert,01,05,2020
2194,C010825983,5.0,A100013-01,A100013,1,STK,59.99,0.0,179.97,Geliefert,01,05,2020
2195,C010825983,10.0,A100013-01,A100013,1,STK,59.99,0.0,179.97,Geliefert,01,05,2020
2196,C010825983,24.0,A100013-01,A100013,1,STK,59.99,0.0,179.97,Geliefert,01,08,2020
2197,C010825983,74.0,A100013-01,A100013,1,STK,59.99,0.0,179.97,Geliefert,01,09,2020
2198,C010825983,22.0,A100013-01,A100013,1,STK,59.99,0.0,179.97,Geliefert,01,09,2020
2199,C010825983,189.0,A100013-01,A100013,1,STK,59.99,0.0,179.97,Geliefert,01,03,2021
2200,C010825983,51.0,A100013-01,A100013,1,STK,59.99,0.0,179.97,Geliefert,01,03,2021
2201,C010825983,24.0,A100013-01,A100013,1,STK,59.99,0.0,179.97,Geliefert,01,04,2021
2202,C010825983,24.0,A100013-01,A100013,1,STK,59.99,0.0,179.97,Geliefert,01,10,2021
2203,C010825983,90.0,A100013-01,A100013,1,STK,59.99,0.0,179.97,Geliefert,01,04,2022
2204,C010825983,6.0,A100013-01,A100013,1,STK,59.99,0.0,179.97,Geliefert,01,04,2022
2205,C010825983,24.0,A100013-01,A100013,1,STK,59.99,0.0,179.97,Geliefert,01,09,2022
2206,C010825983,42.0,A100013-01,A100013,1,STK,59.99,0.0,179.97,Geliefert,01,03,2023
2207,C010825983,6.0,A100013-01,A100013,1,STK,59.99,0.0,179.97,Geliefert,01,03,2023
2208,C010825983,120.0,A100013-01,A100013,1,STK,59.99,0.0,179.97,Geliefert,01,06,2023
2209,C010825983,108.0,A100013-01,A100013,1,STK,59.99,0.0,179.97,Geliefert,01,09,2023
2210,C010825983,36.0,A100013-01,A100013,1,STK,59.99,0.0,179.97,Geliefert,01,09,2023
2211,C010825983,19.0,A100013-01,A100013,1,STK,59.99,0.0,179.97,Geliefert,01,11,2023
2212,C010825983,5.0,A100013-01,A100013,1,STK,59.99,0.0,179.97,Geliefert,01,11,2023
2213,C010825983,120.0,A100013-01,A100013,1,STK,59.99,0.0,179.97,Geliefert,01,03,2024
2214,C042056164,29.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,12,2016
2215,C042056164,67.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,12,2016
2216,C042056164,150.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,01,2017
2217,C042056164,132.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,02,2017
2218,C042056164,18.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,02,2017
2219,C042056164,114.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,03,2017
2220,C042056164,30.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,03,2017
2221,C042056164,228.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,04,2017
2222,C042056164,180.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,05,2017
2223,C042056164,156.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,06,2017
2224,C042056164,204.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,07,2017
2225,C042056164,168.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,08,2017
2226,C042056164,174.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,09,2017
2227,C042056164,204.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,10,2017
2228,C042056164,123.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,11,2017
2229,C042056164,12.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,11,2017
2230,C042056164,45.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,11,2017
2231,C042056164,87.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,12,2017
2232,C042056164,45.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,12,2017
2233,C042056164,192.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,01,2018
2234,C042056164,159.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,02,2018
2235,C042056164,33.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,02,2018
2236,C042056164,156.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,03,2018
2237,C042056164,159.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,04,2018
2238,C042056164,63.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,04,2018
2239,C042056164,139.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,05,2018
2240,C042056164,53.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,05,2018
2241,C042056164,156.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,06,2018
2242,C042056164,198.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,07,2018
2243,C042056164,122.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,08,2018
2244,C042056164,58.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,08,2018
2245,C042056164,117.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,09,2018
2246,C042056164,75.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,09,2018
2247,C042056164,193.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,10,2018
2248,C042056164,41.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,10,2018
2249,C042056164,144.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,11,2018
2250,C042056164,12.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,11,2018
2251,C042056164,30.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,11,2018
2252,C042056164,168.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,12,2018
2253,C042056164,192.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,01,2019
2254,C042056164,123.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,02,2019
2255,C042056164,43.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,02,2019
2256,C042056164,32.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,02,2019
2257,C042056164,162.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,03,2019
2258,C042056164,149.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,04,2019
2259,C042056164,59.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,04,2019
2260,C042056164,44.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,04,2019
2261,C042056164,173.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,05,2019
2262,C042056164,49.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,05,2019
2263,C042056164,112.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,06,2019
2264,C042056164,44.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,06,2019
2265,C042056164,180.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,07,2019
2266,C042056164,198.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,08,2019
2267,C042056164,156.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,09,2019
2268,C042056164,198.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,10,2019
2269,C042056164,24.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,10,2019
2270,C042056164,198.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,11,2019
2271,C042056164,13.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,12,2019
2272,C042056164,89.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,12,2019
2273,C042056164,39.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,12,2019
2274,C042056164,21.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,12,2019
2275,C042056164,156.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,01,2020
2276,C042056164,186.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,02,2020
2277,C042056164,133.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,03,2020
2278,C042056164,41.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,03,2020
2279,C042056164,53.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,04,2020
2280,C042056164,139.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,04,2020
2281,C042056164,168.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,05,2020
2282,C042056164,132.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,06,2020
2283,C042056164,180.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,07,2020
2284,C042056164,144.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,08,2020
2285,C042056164,162.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,09,2020
2286,C042056164,204.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,10,2020
2287,C042056164,179.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,11,2020
2288,C042056164,19.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,11,2020
2289,C042056164,137.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,12,2020
2290,C042056164,25.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,12,2020
2291,C042056164,192.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,01,2021
2292,C042056164,180.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,02,2021
2293,C042056164,168.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,03,2021
2294,C042056164,51.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,04,2021
2295,C042056164,140.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,04,2021
2296,C042056164,13.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,04,2021
2297,C042056164,114.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,05,2021
2298,C042056164,27.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,05,2021
2299,C042056164,51.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,05,2021
2300,C042056164,106.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,06,2021
2301,C042056164,32.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,06,2021
2302,C042056164,61.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,07,2021
2303,C042056164,137.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,07,2021
2304,C042056164,131.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,08,2021
2305,C042056164,43.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,08,2021
2306,C042056164,143.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,09,2021
2307,C042056164,37.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,09,2021
2308,C042056164,152.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,10,2021
2309,C042056164,46.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,10,2021
2310,C042056164,186.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,11,2021
2311,C042056164,129.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,12,2021
2312,C042056164,51.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,12,2021
2313,C042056164,37.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,01,2022
2314,C042056164,173.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,01,2022
2315,C042056164,150.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,02,2022
2316,C042056164,116.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,03,2022
2317,C042056164,46.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,03,2022
2318,C042056164,204.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,04,2022
2319,C042056164,180.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,05,2022
2320,C042056164,174.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,06,2022
2321,C042056164,174.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,07,2022
2322,C042056164,168.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,08,2022
2323,C042056164,168.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,09,2022
2324,C042056164,204.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,10,2022
2325,C042056164,180.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,11,2022
2326,C042056164,132.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,12,2022
2327,C042056164,119.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,01,2023
2328,C042056164,49.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,01,2023
2329,C042056164,152.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,02,2023
2330,C042056164,34.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,02,2023
2331,C042056164,156.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,03,2023
2332,C042056164,246.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,04,2023
2333,C042056164,222.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,05,2023
2334,C042056164,180.0,A100010-01,A100010,1,STK,199.0,0.0,398.0,Geliefert,01,06,2023
