index,date,value,name
0,2010-01-01,5.7,Temperatur (täglicher Maximalwert; Würzburg)
4907,2023-06-09,28.2,Temperatur (täglicher Maximalwert; Würzburg)
4908,2023-06-10,28.7,Temperatur (täglicher Maximalwert; Würzburg)
4909,2023-06-11,28.5,Temperatur (täglicher Maximalwert; Würzburg)
4910,2023-06-12,27.4,Temperatur (täglicher Maximalwert; Würzburg)
4911,2023-06-13,26.4,Temperatur (täglicher Maximalwert; Würzburg)
4912,2023-06-14,25.0,Temperatur (täglicher Maximalwert; Würzburg)
4913,2023-06-15,25.4,Temperatur (täglicher Maximalwert; Würzburg)
4914,2023-06-16,26.0,Temperatur (täglicher Maximalwert; Würzburg)
4915,2023-06-17,27.9,Temperatur (täglicher Maximalwert; Würzburg)
4916,2023-06-18,30.4,Temperatur (täglicher Maximalwert; Würzburg)
4917,2023-06-19,29.5,Temperatur (täglicher Maximalwert; Würzburg)
4918,2023-06-20,31.9,Temperatur (täglicher Maximalwert; Würzburg)
4919,2023-06-21,27.5,Temperatur (täglicher Maximalwert; Würzburg)
4920,2023-06-22,33.1,Temperatur (täglicher Maximalwert; Würzburg)
4921,2023-06-23,20.0,Temperatur (täglicher Maximalwert; Würzburg)
4922,2023-06-24,27.7,Temperatur (täglicher Maximalwert; Würzburg)
4923,2023-06-25,29.6,Temperatur (täglicher Maximalwert; Würzburg)
4924,2023-06-26,32.0,Temperatur (täglicher Maximalwert; Würzburg)
4925,2023-06-27,24.8,Temperatur (täglicher Maximalwert; Würzburg)
4926,2023-06-28,26.1,Temperatur (täglicher Maximalwert; Würzburg)
4927,2023-06-29,29.3,Temperatur (täglicher Maximalwert; Würzburg)
4928,2023-06-30,25.0,Temperatur (täglicher Maximalwert; Würzburg)
4929,2023-07-01,23.7,Temperatur (täglicher Maximalwert; Würzburg)
4930,2023-07-02,24.7,Temperatur (täglicher Maximalwert; Würzburg)
4931,2023-07-03,24.0,Temperatur (täglicher Maximalwert; Würzburg)
4932,2023-07-04,26.9,Temperatur (täglicher Maximalwert; Würzburg)
4933,2023-07-05,23.0,Temperatur (täglicher Maximalwert; Würzburg)
4934,2023-07-06,26.4,Temperatur (täglicher Maximalwert; Würzburg)
4935,2023-07-07,31.8,Temperatur (täglicher Maximalwert; Würzburg)
4936,2023-07-08,34.4,Temperatur (täglicher Maximalwert; Würzburg)
4937,2023-07-09,36.1,Temperatur (täglicher Maximalwert; Würzburg)
4938,2023-07-10,31.4,Temperatur (täglicher Maximalwert; Würzburg)
4939,2023-07-11,35.6,Temperatur (täglicher Maximalwert; Würzburg)
4940,2023-07-12,28.7,Temperatur (täglicher Maximalwert; Würzburg)
4941,2023-07-13,25.3,Temperatur (täglicher Maximalwert; Würzburg)
4942,2023-07-14,29.1,Temperatur (täglicher Maximalwert; Würzburg)
4943,2023-07-15,35.6,Temperatur (täglicher Maximalwert; Würzburg)
4944,2023-07-16,26.1,Temperatur (täglicher Maximalwert; Würzburg)
4945,2023-07-17,28.1,Temperatur (täglicher Maximalwert; Würzburg)
4946,2023-07-18,28.9,Temperatur (täglicher Maximalwert; Würzburg)
4947,2023-07-19,29.1,Temperatur (täglicher Maximalwert; Würzburg)
4948,2023-07-20,25.4,Temperatur (täglicher Maximalwert; Würzburg)
4949,2023-07-21,24.4,Temperatur (täglicher Maximalwert; Würzburg)
4950,2023-07-22,26.1,Temperatur (täglicher Maximalwert; Würzburg)
4951,2023-07-23,27.0,Temperatur (täglicher Maximalwert; Würzburg)
4952,2023-07-24,25.3,Temperatur (täglicher Maximalwert; Würzburg)
4953,2023-07-25,21.1,Temperatur (täglicher Maximalwert; Würzburg)
4954,2023-07-26,20.1,Temperatur (täglicher Maximalwert; Würzburg)
4955,2023-07-27,17.7,Temperatur (täglicher Maximalwert; Würzburg)
4956,2023-07-28,24.0,Temperatur (täglicher Maximalwert; Würzburg)
4957,2023-07-29,25.9,Temperatur (täglicher Maximalwert; Würzburg)
4958,2023-07-30,23.3,Temperatur (täglicher Maximalwert; Würzburg)
4959,2023-07-31,22.5,Temperatur (täglicher Maximalwert; Würzburg)
4960,2023-08-01,22.7,Temperatur (täglicher Maximalwert; Würzburg)
4961,2023-08-02,20.8,Temperatur (täglicher Maximalwert; Würzburg)
4962,2023-08-03,21.7,Temperatur (täglicher Maximalwert; Würzburg)
4963,2023-08-04,22.4,Temperatur (täglicher Maximalwert; Würzburg)
4964,2023-08-05,22.8,Temperatur (täglicher Maximalwert; Würzburg)
4965,2023-08-06,18.3,Temperatur (täglicher Maximalwert; Würzburg)
4966,2023-08-07,17.8,Temperatur (täglicher Maximalwert; Würzburg)
4967,2023-08-08,21.2,Temperatur (täglicher Maximalwert; Würzburg)
4968,2023-08-09,19.6,Temperatur (täglicher Maximalwert; Würzburg)
4969,2023-08-10,24.9,Temperatur (täglicher Maximalwert; Würzburg)
4970,2023-08-11,29.2,Temperatur (täglicher Maximalwert; Würzburg)
4971,2023-08-12,27.6,Temperatur (täglicher Maximalwert; Würzburg)
4972,2023-08-13,27.1,Temperatur (täglicher Maximalwert; Würzburg)
4973,2023-08-14,31.7,Temperatur (täglicher Maximalwert; Würzburg)
4974,2023-08-15,29.5,Temperatur (täglicher Maximalwert; Würzburg)
4975,2023-08-16,29.5,Temperatur (täglicher Maximalwert; Würzburg)
4976,2023-08-17,30.3,Temperatur (täglicher Maximalwert; Würzburg)
4977,2023-08-18,31.0,Temperatur (täglicher Maximalwert; Würzburg)
4978,2023-08-19,35.0,Temperatur (täglicher Maximalwert; Würzburg)
4979,2023-08-20,32.7,Temperatur (täglicher Maximalwert; Würzburg)
4980,2023-08-21,33.5,Temperatur (täglicher Maximalwert; Würzburg)
4981,2023-08-22,31.4,Temperatur (täglicher Maximalwert; Würzburg)
4982,2023-08-23,29.9,Temperatur (täglicher Maximalwert; Würzburg)
4983,2023-08-24,31.7,Temperatur (täglicher Maximalwert; Würzburg)
4984,2023-08-25,26.1,Temperatur (täglicher Maximalwert; Würzburg)
4985,2023-08-26,22.5,Temperatur (täglicher Maximalwert; Würzburg)
4986,2023-08-27,21.7,Temperatur (täglicher Maximalwert; Würzburg)
4987,2023-08-28,17.9,Temperatur (täglicher Maximalwert; Würzburg)
4988,2023-08-29,18.4,Temperatur (täglicher Maximalwert; Würzburg)
4989,2023-08-30,21.5,Temperatur (täglicher Maximalwert; Würzburg)
4990,2023-08-31,20.2,Temperatur (täglicher Maximalwert; Würzburg)
4991,2023-09-01,21.0,Temperatur (täglicher Maximalwert; Würzburg)
4992,2023-09-02,24.9,Temperatur (täglicher Maximalwert; Würzburg)
4993,2023-09-03,24.7,Temperatur (täglicher Maximalwert; Würzburg)
4994,2023-09-04,27.0,Temperatur (täglicher Maximalwert; Würzburg)
4995,2023-09-05,27.3,Temperatur (täglicher Maximalwert; Würzburg)
4996,2023-09-06,29.7,Temperatur (täglicher Maximalwert; Würzburg)
4997,2023-09-07,30.0,Temperatur (täglicher Maximalwert; Würzburg)
4998,2023-09-08,29.9,Temperatur (täglicher Maximalwert; Würzburg)
4999,2023-09-09,30.0,Temperatur (täglicher Maximalwert; Würzburg)
5000,2023-09-10,30.8,Temperatur (täglicher Maximalwert; Würzburg)
5001,2023-09-11,30.9,Temperatur (täglicher Maximalwert; Würzburg)
5002,2023-09-12,31.7,Temperatur (täglicher Maximalwert; Würzburg)
5003,2023-09-13,23.9,Temperatur (täglicher Maximalwert; Würzburg)
5004,2023-09-14,22.6,Temperatur (täglicher Maximalwert; Würzburg)
5005,2023-09-15,26.4,Temperatur (täglicher Maximalwert; Würzburg)
5006,2023-09-16,29.3,Temperatur (täglicher Maximalwert; Würzburg)
5007,2023-09-17,30.3,Temperatur (täglicher Maximalwert; Würzburg)
5008,2023-09-18,21.8,Temperatur (täglicher Maximalwert; Würzburg)
5009,2023-09-19,21.8,Temperatur (täglicher Maximalwert; Würzburg)
5010,2023-09-20,26.4,Temperatur (täglicher Maximalwert; Würzburg)
5011,2023-09-21,26.9,Temperatur (täglicher Maximalwert; Würzburg)
5012,2023-09-22,19.0,Temperatur (täglicher Maximalwert; Würzburg)
5013,2023-09-23,18.2,Temperatur (täglicher Maximalwert; Würzburg)
5014,2023-09-24,19.8,Temperatur (täglicher Maximalwert; Würzburg)
5015,2023-09-25,22.7,Temperatur (täglicher Maximalwert; Würzburg)
5016,2023-09-26,24.5,Temperatur (täglicher Maximalwert; Würzburg)
5017,2023-09-27,25.7,Temperatur (täglicher Maximalwert; Würzburg)
5018,2023-09-28,27.7,Temperatur (täglicher Maximalwert; Würzburg)
5019,2023-09-29,28.0,Temperatur (täglicher Maximalwert; Würzburg)
5020,2023-09-30,21.1,Temperatur (täglicher Maximalwert; Würzburg)
5021,2023-10-01,24.8,Temperatur (täglicher Maximalwert; Würzburg)
5022,2023-10-02,27.8,Temperatur (täglicher Maximalwert; Würzburg)
5023,2023-10-03,24.7,Temperatur (täglicher Maximalwert; Würzburg)
5024,2023-10-04,19.1,Temperatur (täglicher Maximalwert; Würzburg)
5025,2023-10-05,17.1,Temperatur (täglicher Maximalwert; Würzburg)
5026,2023-10-06,20.7,Temperatur (täglicher Maximalwert; Würzburg)
5027,2023-10-07,20.2,Temperatur (täglicher Maximalwert; Würzburg)
5028,2023-10-08,20.2,Temperatur (täglicher Maximalwert; Würzburg)
5029,2023-10-09,20.7,Temperatur (täglicher Maximalwert; Würzburg)
5030,2023-10-10,23.8,Temperatur (täglicher Maximalwert; Würzburg)
5031,2023-10-11,26.3,Temperatur (täglicher Maximalwert; Würzburg)
5032,2023-10-12,19.0,Temperatur (täglicher Maximalwert; Würzburg)
5033,2023-10-13,27.3,Temperatur (täglicher Maximalwert; Würzburg)
5034,2023-10-14,21.0,Temperatur (täglicher Maximalwert; Würzburg)
5035,2023-10-15,12.9,Temperatur (täglicher Maximalwert; Würzburg)
5036,2023-10-16,11.3,Temperatur (täglicher Maximalwert; Würzburg)
5037,2023-10-17,11.9,Temperatur (täglicher Maximalwert; Würzburg)
5038,2023-10-18,14.5,Temperatur (täglicher Maximalwert; Würzburg)
5039,2023-10-19,17.6,Temperatur (täglicher Maximalwert; Würzburg)
5040,2023-10-20,17.3,Temperatur (täglicher Maximalwert; Würzburg)
5041,2023-10-21,18.6,Temperatur (täglicher Maximalwert; Würzburg)
5042,2023-10-22,17.3,Temperatur (täglicher Maximalwert; Würzburg)
5043,2023-10-23,14.4,Temperatur (täglicher Maximalwert; Würzburg)
5044,2023-10-24,12.3,Temperatur (täglicher Maximalwert; Würzburg)
5045,2023-10-25,13.5,Temperatur (täglicher Maximalwert; Würzburg)
5046,2023-10-26,12.3,Temperatur (täglicher Maximalwert; Würzburg)
5047,2023-10-27,13.8,Temperatur (täglicher Maximalwert; Würzburg)
5048,2023-10-28,13.9,Temperatur (täglicher Maximalwert; Würzburg)
5049,2023-10-29,15.7,Temperatur (täglicher Maximalwert; Würzburg)
5050,2023-10-30,16.0,Temperatur (täglicher Maximalwert; Würzburg)
5051,2023-10-31,12.9,Temperatur (täglicher Maximalwert; Würzburg)
5052,2023-11-01,16.8,Temperatur (täglicher Maximalwert; Würzburg)
5053,2023-11-02,10.7,Temperatur (täglicher Maximalwert; Würzburg)
5054,2023-11-03,9.6,Temperatur (täglicher Maximalwert; Würzburg)
5055,2023-11-04,11.3,Temperatur (täglicher Maximalwert; Würzburg)
5056,2023-11-05,11.9,Temperatur (täglicher Maximalwert; Würzburg)
5057,2023-11-06,13.6,Temperatur (täglicher Maximalwert; Würzburg)
5058,2023-11-07,9.6,Temperatur (täglicher Maximalwert; Würzburg)
5059,2023-11-08,10.9,Temperatur (täglicher Maximalwert; Würzburg)
5060,2023-11-09,10.6,Temperatur (täglicher Maximalwert; Würzburg)
5061,2023-11-10,10.6,Temperatur (täglicher Maximalwert; Würzburg)
5062,2023-11-11,8.0,Temperatur (täglicher Maximalwert; Würzburg)
5063,2023-11-12,8.3,Temperatur (täglicher Maximalwert; Würzburg)
5064,2023-11-13,14.4,Temperatur (täglicher Maximalwert; Würzburg)
5065,2023-11-14,11.7,Temperatur (täglicher Maximalwert; Würzburg)
5066,2023-11-15,12.8,Temperatur (täglicher Maximalwert; Würzburg)
5067,2023-11-16,9.2,Temperatur (täglicher Maximalwert; Würzburg)
5068,2023-11-17,6.9,Temperatur (täglicher Maximalwert; Würzburg)
5069,2023-11-18,6.7,Temperatur (täglicher Maximalwert; Würzburg)
5070,2023-11-19,14.0,Temperatur (täglicher Maximalwert; Würzburg)
5071,2023-11-20,11.7,Temperatur (täglicher Maximalwert; Würzburg)
5072,2023-11-21,10.8,Temperatur (täglicher Maximalwert; Würzburg)
5073,2023-11-22,3.8,Temperatur (täglicher Maximalwert; Würzburg)
5074,2023-11-23,6.7,Temperatur (täglicher Maximalwert; Würzburg)
5075,2023-11-24,8.9,Temperatur (täglicher Maximalwert; Würzburg)
5076,2023-11-25,4.3,Temperatur (täglicher Maximalwert; Würzburg)
5077,2023-11-26,5.2,Temperatur (täglicher Maximalwert; Würzburg)
5078,2023-11-27,3.4,Temperatur (täglicher Maximalwert; Würzburg)
5079,2023-11-28,0.8,Temperatur (täglicher Maximalwert; Würzburg)
5080,2023-11-29,1.3,Temperatur (täglicher Maximalwert; Würzburg)
5081,2023-11-30,2.3,Temperatur (täglicher Maximalwert; Würzburg)
5082,2023-12-01,0.9,Temperatur (täglicher Maximalwert; Würzburg)
5083,2023-12-02,-1.9,Temperatur (täglicher Maximalwert; Würzburg)
5084,2023-12-03,0.0,Temperatur (täglicher Maximalwert; Würzburg)
5085,2023-12-04,-1.7,Temperatur (täglicher Maximalwert; Würzburg)
5086,2023-12-05,4.9,Temperatur (täglicher Maximalwert; Würzburg)
5087,2023-12-06,3.3,Temperatur (täglicher Maximalwert; Würzburg)
5088,2023-12-07,2.2,Temperatur (täglicher Maximalwert; Würzburg)
5089,2023-12-08,1.8,Temperatur (täglicher Maximalwert; Würzburg)
5090,2023-12-09,8.7,Temperatur (täglicher Maximalwert; Würzburg)
5091,2023-12-10,10.6,Temperatur (täglicher Maximalwert; Würzburg)
5092,2023-12-11,12.5,Temperatur (täglicher Maximalwert; Würzburg)
5093,2023-12-12,8.9,Temperatur (täglicher Maximalwert; Würzburg)
5094,2023-12-13,9.7,Temperatur (täglicher Maximalwert; Würzburg)
5095,2023-12-14,6.5,Temperatur (täglicher Maximalwert; Würzburg)
5096,2023-12-15,5.9,Temperatur (täglicher Maximalwert; Würzburg)
5097,2023-12-16,7.2,Temperatur (täglicher Maximalwert; Würzburg)
5098,2023-12-17,7.3,Temperatur (täglicher Maximalwert; Würzburg)
5099,2023-12-18,7.0,Temperatur (täglicher Maximalwert; Würzburg)
5100,2023-12-19,4.9,Temperatur (täglicher Maximalwert; Würzburg)
5101,2023-12-20,6.2,Temperatur (täglicher Maximalwert; Würzburg)
5102,2023-12-21,10.3,Temperatur (täglicher Maximalwert; Würzburg)
5103,2023-12-22,8.8,Temperatur (täglicher Maximalwert; Würzburg)
5104,2023-12-23,9.3,Temperatur (täglicher Maximalwert; Würzburg)
5105,2023-12-24,10.4,Temperatur (täglicher Maximalwert; Würzburg)
5106,2023-12-25,9.5,Temperatur (täglicher Maximalwert; Würzburg)
5107,2023-12-26,10.0,Temperatur (täglicher Maximalwert; Würzburg)
5108,2023-12-27,9.4,Temperatur (täglicher Maximalwert; Würzburg)
5109,2023-12-28,9.4,Temperatur (täglicher Maximalwert; Würzburg)
5110,2023-12-29,10.9,Temperatur (täglicher Maximalwert; Würzburg)
5111,2023-12-30,10.0,Temperatur (täglicher Maximalwert; Würzburg)
5112,2023-12-31,9.8,Temperatur (täglicher Maximalwert; Würzburg)
5113,2024-01-01,8.5,Temperatur (täglicher Maximalwert; Würzburg)
5114,2024-01-02,10.2,Temperatur (täglicher Maximalwert; Würzburg)
5115,2024-01-03,11.0,Temperatur (täglicher Maximalwert; Würzburg)
5116,2024-01-04,8.3,Temperatur (täglicher Maximalwert; Würzburg)
5117,2024-01-05,9.1,Temperatur (täglicher Maximalwert; Würzburg)
5118,2024-01-06,6.3,Temperatur (täglicher Maximalwert; Würzburg)
5119,2024-01-07,4.1,Temperatur (täglicher Maximalwert; Würzburg)
5120,2024-01-08,-1.5,Temperatur (täglicher Maximalwert; Würzburg)
5121,2024-01-09,-0.3,Temperatur (täglicher Maximalwert; Würzburg)
5122,2024-01-10,-0.4,Temperatur (täglicher Maximalwert; Würzburg)
5123,2024-01-11,2.1,Temperatur (täglicher Maximalwert; Würzburg)
5124,2024-01-12,-1.6,Temperatur (täglicher Maximalwert; Würzburg)
5125,2024-01-13,-1.0,Temperatur (täglicher Maximalwert; Würzburg)
5126,2024-01-14,-1.2,Temperatur (täglicher Maximalwert; Würzburg)
5127,2024-01-15,0.7,Temperatur (täglicher Maximalwert; Würzburg)
5128,2024-01-16,0.7,Temperatur (täglicher Maximalwert; Würzburg)
5129,2024-01-17,0.9,Temperatur (täglicher Maximalwert; Würzburg)
5130,2024-01-18,0.9,Temperatur (täglicher Maximalwert; Würzburg)
5131,2024-01-19,-0.2,Temperatur (täglicher Maximalwert; Würzburg)
5132,2024-01-20,-1.7,Temperatur (täglicher Maximalwert; Würzburg)
5133,2024-01-21,2.7,Temperatur (täglicher Maximalwert; Würzburg)
5134,2024-01-22,9.3,Temperatur (täglicher Maximalwert; Würzburg)
5135,2024-01-23,8.8,Temperatur (täglicher Maximalwert; Würzburg)
5136,2024-01-24,14.0,Temperatur (täglicher Maximalwert; Würzburg)
5137,2024-01-25,8.9,Temperatur (täglicher Maximalwert; Würzburg)
5138,2024-01-26,10.3,Temperatur (täglicher Maximalwert; Würzburg)
5139,2024-01-27,7.5,Temperatur (täglicher Maximalwert; Würzburg)
5140,2024-01-28,8.2,Temperatur (täglicher Maximalwert; Würzburg)
5141,2024-01-29,8.6,Temperatur (täglicher Maximalwert; Würzburg)
5142,2024-01-30,7.6,Temperatur (täglicher Maximalwert; Würzburg)
5143,2024-01-31,8.4,Temperatur (täglicher Maximalwert; Würzburg)
5144,2024-02-01,10.0,Temperatur (täglicher Maximalwert; Würzburg)
5145,2024-02-02,9.3,Temperatur (täglicher Maximalwert; Würzburg)
5146,2024-02-03,8.6,Temperatur (täglicher Maximalwert; Würzburg)
5147,2024-02-04,9.0,Temperatur (täglicher Maximalwert; Würzburg)
5148,2024-02-05,11.0,Temperatur (täglicher Maximalwert; Würzburg)
5149,2024-02-06,8.2,Temperatur (täglicher Maximalwert; Würzburg)
5150,2024-02-07,9.5,Temperatur (täglicher Maximalwert; Würzburg)
5151,2024-02-08,11.0,Temperatur (täglicher Maximalwert; Würzburg)
5152,2024-02-09,14.1,Temperatur (täglicher Maximalwert; Würzburg)
5153,2024-02-10,10.4,Temperatur (täglicher Maximalwert; Würzburg)
5154,2024-02-11,8.4,Temperatur (täglicher Maximalwert; Würzburg)
5155,2024-02-12,8.9,Temperatur (täglicher Maximalwert; Würzburg)
5156,2024-02-13,8.9,Temperatur (täglicher Maximalwert; Würzburg)
5157,2024-02-14,10.3,Temperatur (täglicher Maximalwert; Würzburg)
5158,2024-02-15,15.8,Temperatur (täglicher Maximalwert; Würzburg)
5159,2024-02-16,17.7,Temperatur (täglicher Maximalwert; Würzburg)
5160,2024-02-17,12.6,Temperatur (täglicher Maximalwert; Würzburg)
5161,2024-02-18,11.8,Temperatur (täglicher Maximalwert; Würzburg)
5162,2024-02-19,11.2,Temperatur (täglicher Maximalwert; Würzburg)
5163,2024-02-20,10.6,Temperatur (täglicher Maximalwert; Würzburg)
5164,2024-02-21,10.5,Temperatur (täglicher Maximalwert; Würzburg)
5165,2024-02-22,10.9,Temperatur (täglicher Maximalwert; Würzburg)
5166,2024-02-23,8.8,Temperatur (täglicher Maximalwert; Würzburg)
5167,2024-02-24,9.3,Temperatur (täglicher Maximalwert; Würzburg)
5168,2024-02-25,10.4,Temperatur (täglicher Maximalwert; Würzburg)
5169,2024-02-26,11.7,Temperatur (täglicher Maximalwert; Würzburg)
5170,2024-02-27,11.1,Temperatur (täglicher Maximalwert; Würzburg)
5171,2024-02-28,11.0,Temperatur (täglicher Maximalwert; Würzburg)
5172,2024-02-29,11.2,Temperatur (täglicher Maximalwert; Würzburg)
5173,2024-03-01,9.2,Temperatur (täglicher Maximalwert; Würzburg)
5174,2024-03-02,15.0,Temperatur (täglicher Maximalwert; Würzburg)
5175,2024-03-03,16.6,Temperatur (täglicher Maximalwert; Würzburg)
5176,2024-03-04,10.4,Temperatur (täglicher Maximalwert; Würzburg)
5177,2024-03-05,9.3,Temperatur (täglicher Maximalwert; Würzburg)
5178,2024-03-06,11.1,Temperatur (täglicher Maximalwert; Würzburg)
5179,2024-03-07,8.3,Temperatur (täglicher Maximalwert; Würzburg)
5180,2024-03-08,11.2,Temperatur (täglicher Maximalwert; Würzburg)
5181,2024-03-09,13.2,Temperatur (täglicher Maximalwert; Würzburg)
5182,2024-03-10,12.8,Temperatur (täglicher Maximalwert; Würzburg)
5183,2024-03-11,13.8,Temperatur (täglicher Maximalwert; Würzburg)
5184,2024-03-12,9.9,Temperatur (täglicher Maximalwert; Würzburg)
5185,2024-03-13,11.1,Temperatur (täglicher Maximalwert; Würzburg)
5186,2024-03-14,17.6,Temperatur (täglicher Maximalwert; Würzburg)
5187,2024-03-15,15.9,Temperatur (täglicher Maximalwert; Würzburg)
5188,2024-03-16,14.6,Temperatur (täglicher Maximalwert; Würzburg)
5189,2024-03-17,12.4,Temperatur (täglicher Maximalwert; Würzburg)
5190,2024-03-18,12.9,Temperatur (täglicher Maximalwert; Würzburg)
5191,2024-03-19,14.9,Temperatur (täglicher Maximalwert; Würzburg)
5192,2024-03-20,17.6,Temperatur (täglicher Maximalwert; Würzburg)
5193,2024-03-21,17.2,Temperatur (täglicher Maximalwert; Würzburg)
5194,2024-03-22,15.8,Temperatur (täglicher Maximalwert; Würzburg)
5195,2024-03-23,11.0,Temperatur (täglicher Maximalwert; Würzburg)
5196,2024-03-24,8.3,Temperatur (täglicher Maximalwert; Würzburg)
5197,2024-03-25,10.7,Temperatur (täglicher Maximalwert; Würzburg)
5198,2024-03-26,15.3,Temperatur (täglicher Maximalwert; Würzburg)
5199,2024-03-27,17.4,Temperatur (täglicher Maximalwert; Würzburg)
5200,2024-03-28,11.8,Temperatur (täglicher Maximalwert; Würzburg)
5201,2024-03-29,12.8,Temperatur (täglicher Maximalwert; Würzburg)
5202,2024-03-30,17.4,Temperatur (täglicher Maximalwert; Würzburg)
5203,2024-03-31,19.2,Temperatur (täglicher Maximalwert; Würzburg)
5204,2024-04-01,11.7,Temperatur (täglicher Maximalwert; Würzburg)
5205,2024-04-02,13.1,Temperatur (täglicher Maximalwert; Würzburg)
5206,2024-04-03,12.6,Temperatur (täglicher Maximalwert; Würzburg)
5207,2024-04-04,14.2,Temperatur (täglicher Maximalwert; Würzburg)
5208,2024-04-05,20.6,Temperatur (täglicher Maximalwert; Würzburg)
5209,2024-04-06,25.9,Temperatur (täglicher Maximalwert; Würzburg)
5210,2024-04-07,23.1,Temperatur (täglicher Maximalwert; Würzburg)
5211,2024-04-08,26.0,Temperatur (täglicher Maximalwert; Würzburg)
5212,2024-04-09,19.4,Temperatur (täglicher Maximalwert; Würzburg)
5213,2024-04-10,14.6,Temperatur (täglicher Maximalwert; Würzburg)
5214,2024-04-11,18.6,Temperatur (täglicher Maximalwert; Würzburg)
5215,2024-04-12,21.7,Temperatur (täglicher Maximalwert; Würzburg)
5216,2024-04-13,22.9,Temperatur (täglicher Maximalwert; Würzburg)
5217,2024-04-14,22.0,Temperatur (täglicher Maximalwert; Würzburg)
5218,2024-04-15,17.5,Temperatur (täglicher Maximalwert; Würzburg)
5219,2024-04-16,10.8,Temperatur (täglicher Maximalwert; Würzburg)
5220,2024-04-17,11.9,Temperatur (täglicher Maximalwert; Würzburg)
5221,2024-04-18,10.1,Temperatur (täglicher Maximalwert; Würzburg)
5222,2024-04-19,6.3,Temperatur (täglicher Maximalwert; Würzburg)
5223,2024-04-20,10.5,Temperatur (täglicher Maximalwert; Würzburg)
5224,2024-04-21,4.7,Temperatur (täglicher Maximalwert; Würzburg)
5225,2024-04-22,8.6,Temperatur (täglicher Maximalwert; Würzburg)
5226,2024-04-23,11.5,Temperatur (täglicher Maximalwert; Würzburg)
5227,2024-04-24,7.5,Temperatur (täglicher Maximalwert; Würzburg)
5228,2024-04-25,9.3,Temperatur (täglicher Maximalwert; Würzburg)
5229,2024-04-26,14.5,Temperatur (täglicher Maximalwert; Würzburg)
5230,2024-04-27,21.2,Temperatur (täglicher Maximalwert; Würzburg)
5231,2024-04-28,20.0,Temperatur (täglicher Maximalwert; Würzburg)
5232,2024-04-29,21.0,Temperatur (täglicher Maximalwert; Würzburg)
5233,2024-04-30,26.7,Temperatur (täglicher Maximalwert; Würzburg)
5234,2024-05-01,25.1,Temperatur (täglicher Maximalwert; Würzburg)
5235,2024-05-02,25.3,Temperatur (täglicher Maximalwert; Würzburg)
5236,2024-05-03,15.4,Temperatur (täglicher Maximalwert; Würzburg)
5237,2024-05-04,18.1,Temperatur (täglicher Maximalwert; Würzburg)
5238,2024-05-05,18.4,Temperatur (täglicher Maximalwert; Würzburg)
5239,2024-05-06,18.0,Temperatur (täglicher Maximalwert; Würzburg)
5240,2024-05-07,14.1,Temperatur (täglicher Maximalwert; Würzburg)
5241,2024-05-08,14.6,Temperatur (täglicher Maximalwert; Würzburg)
5242,2024-05-09,20.1,Temperatur (täglicher Maximalwert; Würzburg)
5243,2024-05-10,21.8,Temperatur (täglicher Maximalwert; Würzburg)
5244,2024-05-11,23.0,Temperatur (täglicher Maximalwert; Würzburg)
5245,2024-05-12,24.3,Temperatur (täglicher Maximalwert; Würzburg)
5246,2024-05-13,25.1,Temperatur (täglicher Maximalwert; Würzburg)
5247,2024-05-14,25.2,Temperatur (täglicher Maximalwert; Würzburg)
5248,2024-05-15,24.6,Temperatur (täglicher Maximalwert; Würzburg)
5249,2024-05-16,21.6,Temperatur (täglicher Maximalwert; Würzburg)
5250,2024-05-17,15.5,Temperatur (täglicher Maximalwert; Würzburg)
5251,2024-05-18,17.4,Temperatur (täglicher Maximalwert; Würzburg)
5252,2024-05-19,19.6,Temperatur (täglicher Maximalwert; Würzburg)
5253,2024-05-20,23.2,Temperatur (täglicher Maximalwert; Würzburg)
5254,2024-05-21,20.0,Temperatur (täglicher Maximalwert; Würzburg)
5255,2024-05-22,20.2,Temperatur (täglicher Maximalwert; Würzburg)
5256,2024-05-23,22.6,Temperatur (täglicher Maximalwert; Würzburg)
5257,2024-05-24,18.9,Temperatur (täglicher Maximalwert; Würzburg)
5258,2024-05-25,21.3,Temperatur (täglicher Maximalwert; Würzburg)
5259,2024-05-26,24.3,Temperatur (täglicher Maximalwert; Würzburg)
5260,2024-05-27,22.9,Temperatur (täglicher Maximalwert; Würzburg)
5261,2024-05-28,19.5,Temperatur (täglicher Maximalwert; Würzburg)
5262,2024-05-29,19.9,Temperatur (täglicher Maximalwert; Würzburg)
5263,2024-05-30,20.5,Temperatur (täglicher Maximalwert; Würzburg)
5264,2024-05-31,17.0,Temperatur (täglicher Maximalwert; Würzburg)
5265,2024-06-01,18.3,Temperatur (täglicher Maximalwert; Würzburg)
5266,2024-06-02,21.7,Temperatur (täglicher Maximalwert; Würzburg)
5267,2024-06-03,19.2,Temperatur (täglicher Maximalwert; Würzburg)
5268,2024-06-04,22.6,Temperatur (täglicher Maximalwert; Würzburg)
5269,2024-06-05,21.1,Temperatur (täglicher Maximalwert; Würzburg)
5270,2024-06-06,23.4,Temperatur (täglicher Maximalwert; Würzburg)
5271,2024-06-07,23.9,Temperatur (täglicher Maximalwert; Würzburg)
5272,2024-06-08,25.5,Temperatur (täglicher Maximalwert; Würzburg)
